cluster,next.cluster,geo_id,StartTime,EndTime,Lon.50.,Lon.2.5.,Lon.97.5.,Lat.50.,Lat.2.5.,Lat.97.5.,sitenum,duration,period,geo.id2,band.id,animal.id,animal.taxon,deploy.on.date,deploy.on.time_GMT,deploy.off.date,deploy.off.time,lig.estimated.deploy.day,lig.estimated.recovery.day,animal.latest.date.born,animal.life.stage,Age.status,Wing.cord.mm,animal.mass,animal.sex,animal.taxon.detail,attachment.type,deploy.latitude,deploy.longitude,recovery.latitude,recovery.longitude,deployment.comments,deployment.end.type,manipulation.type,study.site,deploy.range,tag.comments,study.site.specification,tag.manufacturer.name,tag.mass,tag.model,tag.readout.method,tag.serial.no,Study,preliminary_analysis,recording_interval_seconds,light_threshold,Time_shift_hours,Recorded_North_South_mig,Light_Data_Available,Time_shift,In_habitat_median_zenith_angle,Hill_Ekstrom_median_angle,tol,MCMC.iter,MCMC.thin,MCMC.chains,changeLight.days,changelight.quantile,mergesites.distance,stat.nbr.limit,path.elongated,Insert_twilights,Range_region,Fall_carrib_edits,Clock_drift_edits,mod.deploy.lon,mod.deploy.lat,nbr.arrival,nbr.departure,spring.equinox.year,spring.equinox.date,Recaptured,IH.calib.start,IH.calib.end,IH.calib.start2,IH.calib.end2,Zenith0_adjustment,br.departure,br.arrival,br.departure.woodsworth,br.arrival.woodsworth,nbr.arrival.woodsworth,nbr.departure.woodsworth,X,First.trans.flight.start,first.trans.flight.start,First.trans.flight.start.1,first.trans.flight.start.1,light.review.quality,Breeding_region_MC,site_type,IQR.lon.dist,IQR.lat.dist,fall.br.departure,spring.br.arrival,NB_count,year.difference,NB.last.site.arrival,sorted.num
4,21,V8296_026,2020-05-18T09:50:07Z,2020-05-21T00:31:37Z,-79.3576330845102,-80.78279647913007,-77.82882034678653,36.23576277643083,34.55648994925995,38.42175295247528,15,2.6121527777777778,Pre-breeding migration,,2920-25334,NA,Setophaga,2019-07-10,7:20,?,NA,2019-07-10,,,ASY,Adult,75,13.4,Male,striata,harness,47.381100000000004,-71.08306,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,55.3807499726613,Both,Yes,Yes,91.8750422138381,93,0.12,1000,20,3,1,0.84,250,14,FALSE,,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-16,2020-05-07,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-15T04:00:00Z,NA,NA,0,NA,2020-05-26,,,,,NA,,,,,,Eastern Region,Stopover,265225.3498089991,430279.1093000097,2019-09-20T10:19:37Z,2020-05-26T00:45:07Z,NA,0,2020-04-19T23:09:37Z,4
21,NA,V8296_026,2020-05-26T00:45:07Z,2020-06-04T08:34:43Z,-71.08716,-71.08306,-71.08306,47.38339,47.381100000000004,47.381100000000004,16,9.32611111111111,Breeding,,2920-25334,NA,Setophaga,2019-07-10,7:20,?,NA,2019-07-10,,,ASY,Adult,75,13.4,Male,striata,harness,47.381100000000004,-71.08306,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,55.3807499726613,Both,Yes,Yes,91.8750422138381,93,0.12,1000,20,3,1,0.84,250,14,FALSE,,Eastern,FALSE,FALSE,-71.08716,47.38339,2019-10-16,2020-05-07,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-15T04:00:00Z,NA,NA,0,NA,2020-05-26,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2019-09-20T10:19:37Z,2020-05-26T00:45:07Z,NA,0,NA,21
18,11,V8757_010,NA,NA,-129.8574554,-129.8574554,-129.8574554,58.16343635,58.16343635,58.16343635,1,NA,Pre-breeding migration,,2920-25502,NA,Setophaga,2019-06-16,15:30:00,,NA,2019-07-16,,,SY,Adult,77,12.3,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,4.301423501,Both,Yes,Yes,93.95811619,94,0.1,1000,20,3,1,0.84,100,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-11-11,2020-04-21,2020,2020-03-19,No,2019-06-25T04:00:00Z,2019-08-15T04:00:00Z,NA,NA,1,2019-08-30,2020-05-28,,,,,NA,,,,,,Western Region,Breeding,0,0,2019-08-30T13:13:14Z,2020-05-28T06:15:54Z,NA,0,NA,18
11,8,V8757_010,2020-01-02T09:27:54Z,2020-04-21T09:21:54Z,-54.37499233475837,-54.73155865791959,-54.01774753236235,-0.3901944523117653,-2.0972802930220915,1.2444832695697186,11,109.99583333333332,Non-breeding period,,2920-25502,NA,Setophaga,2019-06-16,15:30:00,,NA,2019-07-16,,,SY,Adult,77,12.3,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,4.301423501,Both,Yes,Yes,93.95811619,94,0.1,1000,20,3,1,0.84,100,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-11-11,2020-04-21,2020,2020-03-19,No,2019-06-25T04:00:00Z,2019-08-15T04:00:00Z,NA,NA,1,2019-08-30,2020-05-28,,,,,NA,,,,,,Western Region,Nonbreeding,79459.24835886623,372003.4181392361,2019-08-30T13:13:14Z,2020-05-28T06:15:54Z,2,0,2020-01-02T09:27:54Z,11
8,NA,V8757_010,2020-04-24T09:53:54Z,2020-05-03T23:28:34Z,-71.3599198126339,-72.17066946356061,-70.51885120990829,19.33692098605129,18.293251246481372,19.77672494597373,12,9.56574074074074,Pre-breeding migration,,2920-25502,NA,Setophaga,2019-06-16,15:30:00,,NA,2019-07-16,,,SY,Adult,77,12.3,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,4.301423501,Both,Yes,Yes,93.95811619,94,0.1,1000,20,3,1,0.84,100,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-11-11,2020-04-21,2020,2020-03-19,No,2019-06-25T04:00:00Z,2019-08-15T04:00:00Z,NA,NA,1,2019-08-30,2020-05-28,,,,,NA,,,,,,Western Region,Stopover,173505.85243948526,165139.536832703,2019-08-30T13:13:14Z,2020-05-28T06:15:54Z,NA,0,2020-01-02T09:27:54Z,8
8,2,V8757_010,2020-05-05T10:01:14Z,2020-05-08T00:00:24Z,-75.46848117567991,-75.53807746841777,-75.35054180829763,24.274227607456808,24.11671755186072,24.400979855269856,13,2.5827546296296293,Pre-breeding migration,,2920-25502,NA,Setophaga,2019-06-16,15:30:00,,NA,2019-07-16,,,SY,Adult,77,12.3,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,4.301423501,Both,Yes,Yes,93.95811619,94,0.1,1000,20,3,1,0.84,100,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-11-11,2020-04-21,2020,2020-03-19,No,2019-06-25T04:00:00Z,2019-08-15T04:00:00Z,NA,NA,1,2019-08-30,2020-05-28,,,,,NA,,,,,,Western Region,Stopover,19030.65679234817,31643.934867227887,2019-08-30T13:13:14Z,2020-05-28T06:15:54Z,NA,0,2020-01-02T09:27:54Z,8
2,18,V8757_010,2020-05-15T10:25:54Z,2020-05-18T01:28:24Z,-90.86175340181134,-93.17907963897392,-88.51014807489435,38.45752609657609,35.81860508636874,41.313468291851045,14,2.626736111111111,Pre-breeding migration,,2920-25502,NA,Setophaga,2019-06-16,15:30:00,,NA,2019-07-16,,,SY,Adult,77,12.3,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,4.301423501,Both,Yes,Yes,93.95811619,94,0.1,1000,20,3,1,0.84,100,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-11-11,2020-04-21,2020,2020-03-19,No,2019-06-25T04:00:00Z,2019-08-15T04:00:00Z,NA,NA,1,2019-08-30,2020-05-28,,,,,NA,,,,,,Western Region,Stopover,406951.341181553,611685.3740129853,2019-08-30T13:13:14Z,2020-05-28T06:15:54Z,NA,0,2020-01-02T09:27:54Z,2
18,NA,V8757_010,2020-06-02T06:11:54Z,2020-06-03T10:19:03Z,-129.8574554,-129.8574554,-129.8574554,58.16343635,58.16343635,58.16343635,15,1.1716319444444443,Breeding,,2920-25502,NA,Setophaga,2019-06-16,15:30:00,,NA,2019-07-16,,,SY,Adult,77,12.3,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,4.301423501,Both,Yes,Yes,93.95811619,94,0.1,1000,20,3,1,0.84,100,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-11-11,2020-04-21,2020,2020-03-19,No,2019-06-25T04:00:00Z,2019-08-15T04:00:00Z,NA,NA,1,2019-08-30,2020-05-28,,,,,NA,,,,,,Western Region,Breeding,0,0,2019-08-30T13:13:14Z,2020-05-28T06:15:54Z,NA,0,NA,18
21,9,V8757_018,NA,NA,-71.08716,-71.08742,-71.08742,47.38339,47.38517,47.38517,1,NA,Pre-breeding migration,,2920-25337,NA,Setophaga,2019-07-11,5:40,?,NA,2019-07-11,2020-06-03,,AHY,Adult,74,12.1,Male,striata,harness,47.38517,-71.08742,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.71374323,Both,Yes,Yes,92.21088445,90.75,0.05,1000,20,3,1,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-06,2020-04-26,2020,2020-03-19,No,2019-07-15T04:00:00Z,2019-08-30T04:00:00Z,2020-06-01,2020-06-15,0,2019-09-14,2020-05-22,,,,,NA,2019-09-26,2019-09-28,2019-10-02,2019-10-03,good,Eastern Region,Breeding,0,0,2019-09-14T10:10:45Z,2020-05-22T00:40:30Z,NA,0,NA,21
9,10,V8757_018,2019-10-06T21:55:57Z,2020-04-26T10:34:09Z,-70.3128946848916,-70.55162180550131,-70.09907902717697,11.158220560016943,10.759748785020772,11.328820670421253,7,202.52652777777777,Non-breeding period,,2920-25337,NA,Setophaga,2019-07-11,5:40,?,NA,2019-07-11,2020-06-03,,AHY,Adult,74,12.1,Male,striata,harness,47.38517,-71.08742,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.71374323,Both,Yes,Yes,92.21088445,90.75,0.05,1000,20,3,1,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-06,2020-04-26,2020,2020-03-19,No,2019-07-15T04:00:00Z,2019-08-30T04:00:00Z,2020-06-01,2020-06-15,0,2019-09-14,2020-05-22,,,,,NA,2019-09-26,2019-09-28,2019-10-02,2019-10-03,good,Eastern Region,Nonbreeding,49424.52981022227,63348.79250754964,2019-09-14T10:10:45Z,2020-05-22T00:40:30Z,1,0,2019-10-06T21:55:57Z,9
10,8,V8757_018,2020-04-27T22:45:57Z,2020-04-30T22:41:48Z,-69.77170433478264,-71.42942526569607,-68.06632960408666,7.8841517830293855,3.196837512547136,11.067937719122478,8,2.997118055555555,Pre-breeding migration,,2920-25337,NA,Setophaga,2019-07-11,5:40,?,NA,2019-07-11,2020-06-03,,AHY,Adult,74,12.1,Male,striata,harness,47.38517,-71.08742,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.71374323,Both,Yes,Yes,92.21088445,90.75,0.05,1000,20,3,1,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-06,2020-04-26,2020,2020-03-19,No,2019-07-15T04:00:00Z,2019-08-30T04:00:00Z,2020-06-01,2020-06-15,0,2019-09-14,2020-05-22,,,,,NA,2019-09-26,2019-09-28,2019-10-02,2019-10-03,good,Eastern Region,Stopover,370838.2642224647,876206.8669787974,2019-09-14T10:10:45Z,2020-05-22T00:40:30Z,NA,0,2019-10-06T21:55:57Z,10
8,7,V8757_018,2020-05-02T10:08:13Z,2020-05-04T23:21:48Z,-74.41772945136563,-74.6771378751767,-74.28285677012916,20.2714275708164,20.155709127776646,20.346096704807728,9,2.551099537037037,Pre-breeding migration,,2920-25337,NA,Setophaga,2019-07-11,5:40,?,NA,2019-07-11,2020-06-03,,AHY,Adult,74,12.1,Male,striata,harness,47.38517,-71.08742,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.71374323,Both,Yes,Yes,92.21088445,90.75,0.05,1000,20,3,1,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-06,2020-04-26,2020,2020-03-19,No,2019-07-15T04:00:00Z,2019-08-30T04:00:00Z,2020-06-01,2020-06-15,0,2019-09-14,2020-05-22,,,,,NA,2019-09-26,2019-09-28,2019-10-02,2019-10-03,good,Eastern Region,Stopover,41172.62317925838,21193.84812846515,2019-09-14T10:10:45Z,2020-05-22T00:40:30Z,NA,0,2019-10-06T21:55:57Z,8
7,4,V8757_018,2020-05-07T10:38:16Z,2020-05-12T00:10:30Z,-80.80939883270847,-81.7810339421767,-80.08875642964263,28.593682083707982,26.717525811324826,33.3746135417771,10,4.564050925925926,Pre-breeding migration,,2920-25337,NA,Setophaga,2019-07-11,5:40,?,NA,2019-07-11,2020-06-03,,AHY,Adult,74,12.1,Male,striata,harness,47.38517,-71.08742,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.71374323,Both,Yes,Yes,92.21088445,90.75,0.05,1000,20,3,1,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-06,2020-04-26,2020,2020-03-19,No,2019-07-15T04:00:00Z,2019-08-30T04:00:00Z,2020-06-01,2020-06-15,0,2019-09-14,2020-05-22,,,,,NA,2019-09-26,2019-09-28,2019-10-02,2019-10-03,good,Eastern Region,Stopover,165406.04588163612,741063.6163200967,2019-09-14T10:10:45Z,2020-05-22T00:40:30Z,NA,0,2019-10-06T21:55:57Z,7
4,21,V8757_018,2020-05-15T00:13:57Z,2020-05-19T00:31:40Z,-77.39640658311518,-78.76863704867093,-75.68048899146275,38.074480647475255,36.32550036379062,40.262071488341626,11,4.01230324074074,Pre-breeding migration,,2920-25337,NA,Setophaga,2019-07-11,5:40,?,NA,2019-07-11,2020-06-03,,AHY,Adult,74,12.1,Male,striata,harness,47.38517,-71.08742,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.71374323,Both,Yes,Yes,92.21088445,90.75,0.05,1000,20,3,1,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-06,2020-04-26,2020,2020-03-19,No,2019-07-15T04:00:00Z,2019-08-30T04:00:00Z,2020-06-01,2020-06-15,0,2019-09-14,2020-05-22,,,,,NA,2019-09-26,2019-09-28,2019-10-02,2019-10-03,good,Eastern Region,Stopover,270607.4847651448,438217.0930565222,2019-09-14T10:10:45Z,2020-05-22T00:40:30Z,NA,0,2019-10-06T21:55:57Z,4
21,NA,V8757_018,2020-05-22T00:40:30Z,2020-06-19T08:09:30Z,-71.08716,-71.08742,-71.08742,47.38339,47.38517,47.38517,12,28.311805555555555,Breeding,,2920-25337,NA,Setophaga,2019-07-11,5:40,?,NA,2019-07-11,2020-06-03,,AHY,Adult,74,12.1,Male,striata,harness,47.38517,-71.08742,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.71374323,Both,Yes,Yes,92.21088445,90.75,0.05,1000,20,3,1,0.92,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-06,2020-04-26,2020,2020-03-19,No,2019-07-15T04:00:00Z,2019-08-30T04:00:00Z,2020-06-01,2020-06-15,0,2019-09-14,2020-05-22,,,,,NA,2019-09-26,2019-09-28,2019-10-02,2019-10-03,good,Eastern Region,Breeding,0,0,2019-09-14T10:10:45Z,2020-05-22T00:40:30Z,NA,0,NA,21
18,11,V8757_019,NA,NA,-129.8574554,-129.8574554,-129.8574554,58.16343635,58.16343635,58.16343635,1,NA,Pre-breeding migration,,2920-25510,NA,Setophaga,2019-06-21,SY,,NA,2019-07-10,2020-06-20,,ASY,Adult,74,13.2,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,3.998503387,Both,Yes,Yes,91.58895908,92.75,0.12,1000,20,3,1,0.83,250,14,FALSE,,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-19,2020-04-27,2020,2020-03-19,No,2019-07-15T04:00:00Z,2019-08-28T04:00:00Z,NA,NA,0,2019-09-01,2020-06-06,,,,,NA,,,,,,Western Region,Breeding,0,0,2019-09-01T13:16:35Z,2020-06-09T05:46:05Z,NA,0,NA,18
11,6,V8757_019,2020-03-09T22:36:20Z,2020-04-27T22:33:01Z,-63.894318679984,-63.923527395942045,-63.84494871362671,2.5611923681440927,2.436331412015955,2.778644554935014,9,48.997699652777776,Non-breeding period,,2920-25510,NA,Setophaga,2019-06-21,SY,,NA,2019-07-10,2020-06-20,,ASY,Adult,74,13.2,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,3.998503387,Both,Yes,Yes,91.58895908,92.75,0.12,1000,20,3,1,0.83,250,14,FALSE,,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-19,2020-04-27,2020,2020-03-19,No,2019-07-15T04:00:00Z,2019-08-28T04:00:00Z,NA,NA,0,2019-09-01,2020-06-06,,,,,NA,,,,,,Western Region,Nonbreeding,8738.600886460687,38106.12476159472,2019-09-01T13:16:35Z,2020-06-09T05:46:05Z,2,0,2020-03-09T22:36:20Z,11
6,3,V8757_019,2020-05-03T10:23:35Z,2020-05-12T00:45:35Z,-83.11808142282698,-83.19897958919515,-83.01378650866286,34.65818711749833,34.549659780814444,34.846555999418186,10,8.598611111111111,Pre-breeding migration,,2920-25510,NA,Setophaga,2019-06-21,SY,,NA,2019-07-10,2020-06-20,,ASY,Adult,74,13.2,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,3.998503387,Both,Yes,Yes,91.58895908,92.75,0.12,1000,20,3,1,0.83,250,14,FALSE,,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-19,2020-04-27,2020,2020-03-19,No,2019-07-15T04:00:00Z,2019-08-28T04:00:00Z,NA,NA,0,2019-09-01,2020-06-06,,,,,NA,,,,,,Western Region,Stopover,16957.549954797945,33050.335873416596,2019-09-01T13:16:35Z,2020-06-09T05:46:05Z,NA,0,2020-03-09T22:36:20Z,6
3,2,V8757_019,2020-05-13T10:30:35Z,2020-05-16T01:03:01Z,-85.88127683658576,-86.10859424056488,-85.65084381099973,36.1262229559944,35.877516638019785,36.55532863815234,11,2.6058554292939324,Pre-breeding migration,,2920-25510,NA,Setophaga,2019-06-21,SY,,NA,2019-07-10,2020-06-20,,ASY,Adult,74,13.2,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,3.998503387,Both,Yes,Yes,91.58895908,92.75,0.12,1000,20,3,1,0.83,250,14,FALSE,,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-19,2020-04-27,2020,2020-03-19,No,2019-07-15T04:00:00Z,2019-08-28T04:00:00Z,NA,NA,0,2019-09-01,2020-06-06,,,,,NA,,,,,,Western Region,Stopover,41158.58927840955,75453.68670832628,2019-09-01T13:16:35Z,2020-06-09T05:46:05Z,NA,0,2020-03-09T22:36:20Z,3
2,18,V8757_019,2020-05-17T10:44:05Z,2020-05-23T01:40:20Z,-91.82666976611353,-91.93840797655758,-91.69262520973501,38.55160688186601,38.43477677230102,38.749284547234275,12,5.622395833333333,Pre-breeding migration,,2920-25510,NA,Setophaga,2019-06-21,SY,,NA,2019-07-10,2020-06-20,,ASY,Adult,74,13.2,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,3.998503387,Both,Yes,Yes,91.58895908,92.75,0.12,1000,20,3,1,0.83,250,14,FALSE,,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-19,2020-04-27,2020,2020-03-19,No,2019-07-15T04:00:00Z,2019-08-28T04:00:00Z,NA,NA,0,2019-09-01,2020-06-06,,,,,NA,,,,,,Western Region,Stopover,21397.125776728255,35010.8453560951,2019-09-01T13:16:35Z,2020-06-09T05:46:05Z,NA,0,2020-03-09T22:36:20Z,2
18,NA,V8757_019,2020-06-09T05:46:05Z,2020-06-10T10:53:11Z,-129.8574554,-129.8574554,-129.8574554,58.16343635,58.16343635,58.16343635,15,1.2132688492122623,Breeding,,2920-25510,NA,Setophaga,2019-06-21,SY,,NA,2019-07-10,2020-06-20,,ASY,Adult,74,13.2,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,3.998503387,Both,Yes,Yes,91.58895908,92.75,0.12,1000,20,3,1,0.83,250,14,FALSE,,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-19,2020-04-27,2020,2020-03-19,No,2019-07-15T04:00:00Z,2019-08-28T04:00:00Z,NA,NA,0,2019-09-01,2020-06-06,,,,,NA,,,,,,Western Region,Breeding,0,0,2019-09-01T13:16:35Z,2020-06-09T05:46:05Z,NA,0,NA,18
18,9,V8757_029,NA,NA,-129.8574554,-129.8574554,-129.8574554,58.16343635,58.16343635,58.16343635,1,NA,Pre-breeding migration,,2920-25508,NA,Setophaga,2019-06-29,,,NA,2019-06-21,2020-06-09,,SY,Adult,72,12.5,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,3.985505043,Both,Yes,Yes,91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-26,2020-04-24,2020,2020-03-19,No,2019-06-28T04:00:00Z,2019-08-15T04:00:00Z,2020-06-10,2020-06-15,1,2019-09-01,2020-06-01,,,,,NA,,,,,,Western Region,Breeding,0,0,2019-09-01T13:21:49Z,2020-06-01T06:11:21Z,NA,0,NA,18
9,7,V8757_029,2020-04-08T22:48:56Z,2020-04-24T22:49:31Z,-67.4491597133146,-68.66584818065266,-66.34323960363889,9.3984751209642,6.21861014246418,10.636421715576725,13,16.00040509259259,Non-breeding period,,2920-25508,NA,Setophaga,2019-06-29,,,NA,2019-06-21,2020-06-09,,SY,Adult,72,12.5,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,3.985505043,Both,Yes,Yes,91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-26,2020-04-24,2020,2020-03-19,No,2019-06-28T04:00:00Z,2019-08-15T04:00:00Z,2020-06-10,2020-06-15,1,2019-09-01,2020-06-01,,,,,NA,,,,,,Western Region,Nonbreeding,255080.472911405,491788.5347395195,2019-09-01T13:21:49Z,2020-06-01T06:11:21Z,4,0,2020-04-08T22:48:56Z,9
7,6,V8757_029,2020-04-28T10:42:26Z,2020-05-03T00:13:26Z,-81.70079420506302,-83.9389385404417,-80.39367112395003,28.47510885477155,25.8355957898928,33.68489487630387,14,4.563194444444444,Pre-breeding migration,,2920-25508,NA,Setophaga,2019-06-29,,,NA,2019-06-21,2020-06-09,,SY,Adult,72,12.5,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,3.985505043,Both,Yes,Yes,91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-26,2020-04-24,2020,2020-03-19,No,2019-06-28T04:00:00Z,2019-08-15T04:00:00Z,2020-06-10,2020-06-15,1,2019-09-01,2020-06-01,,,,,NA,,,,,,Western Region,Stopover,346900.8378361297,873779.977383388,2019-09-01T13:21:49Z,2020-06-01T06:11:21Z,NA,0,2020-04-08T22:48:56Z,7
6,2,V8757_029,2020-05-06T10:20:01Z,2020-05-09T00:31:21Z,-82.30852574035626,-85.35539803768027,-79.34990082229353,34.73000774998118,30.60480416253633,39.319281715910606,15,2.5912037037037035,Pre-breeding migration,,2920-25508,NA,Setophaga,2019-06-29,,,NA,2019-06-21,2020-06-09,,SY,Adult,72,12.5,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,3.985505043,Both,Yes,Yes,91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-26,2020-04-24,2020,2020-03-19,No,2019-06-28T04:00:00Z,2019-08-15T04:00:00Z,2020-06-10,2020-06-15,1,2019-09-01,2020-06-01,,,,,NA,,,,,,Western Region,Stopover,549345.9579999036,970091.2037710368,2019-09-01T13:21:49Z,2020-06-01T06:11:21Z,NA,0,2020-04-08T22:48:56Z,6
2,18,V8757_029,2020-05-17T10:34:41Z,2020-05-21T01:26:56Z,-91.35592174945171,-94.19512218778308,-88.66939699098553,39.34585531824506,36.51244448107869,42.61673848075353,17,3.6196180555555553,Pre-breeding migration,,2920-25508,NA,Setophaga,2019-06-29,,,NA,2019-06-21,2020-06-09,,SY,Adult,72,12.5,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,3.985505043,Both,Yes,Yes,91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-26,2020-04-24,2020,2020-03-19,No,2019-06-28T04:00:00Z,2019-08-15T04:00:00Z,2020-06-10,2020-06-15,1,2019-09-01,2020-06-01,,,,,NA,,,,,,Western Region,Stopover,475619.19443411956,679526.8996962394,2019-09-01T13:21:49Z,2020-06-01T06:11:21Z,NA,0,2020-04-08T22:48:56Z,2
18,NA,V8757_029,2020-06-15T05:38:41Z,2020-06-16T11:15:52Z,-129.8574554,-129.8574554,-129.8574554,58.16343635,58.16343635,58.16343635,19,1.2341550925925926,Breeding,,2920-25508,NA,Setophaga,2019-06-29,,,NA,2019-06-21,2020-06-09,,SY,Adult,72,12.5,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,3.985505043,Both,Yes,Yes,91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-26,2020-04-24,2020,2020-03-19,No,2019-06-28T04:00:00Z,2019-08-15T04:00:00Z,2020-06-10,2020-06-15,1,2019-09-01,2020-06-01,,,,,NA,,,,,,Western Region,Breeding,0,0,2019-09-01T13:21:49Z,2020-06-01T06:11:21Z,NA,0,NA,18
